Index,Region,Subregion,Month,Confirmed,Deaths,Recovered,Month_Confirmed,Month_Deaths,Month_Recovered,Month_Treated%,Month_Deaths%,Month_Recovered%,Month_Treated,Recovered_Change
6,Serbia,,2020-06-30,14564,277,12662,7623,34,5964,0.7868293322838777,0.0056685561853951315,0.9943314438146049,5998,0.006141740917391392
7,Serbia,,2020-07-31,25552,573,0,12613,296,-12662,-0.9804170300483628,-0.023936600355814328,1.0239366003558144,-12366,0.029605156541209432
8,Serbia,,2020-08-31,31406,713,0,30833,140,0,0.004540589627995978,1.0,0.0,140,-1.0239366003558144
9,Serbia,,2020-09-30,33551,749,0,32838,36,0,0.0010962908825141605,1.0,0.0,36,0.0
10,Serbia,,2020-10-31,46954,820,0,46205,71,0,0.0015366302348230711,1.0,0.0,71,0.0
11,Serbia,,2020-11-27,155994,1423,0,155174,603,0,0.0038859602768505034,1.0,0.0,603,0.0
3,Seychelles,,2020-03-31,10,0,0,10,0,0,0.0,,,0,
4,Seychelles,,2020-04-30,11,0,6,11,0,6,0.5454545454545454,0.0,1.0,6,
5,Seychelles,,2020-05-31,11,0,11,5,0,5,1.0,0.0,1.0,5,0.0
6,Seychelles,,2020-06-30,81,0,11,70,0,0,0.0,,,0,
7,Seychelles,,2020-07-31,114,0,39,103,0,28,0.27184466019417475,0.0,1.0,28,
8,Seychelles,,2020-08-31,136,0,127,97,0,88,0.9072164948453608,0.0,1.0,88,0.0
9,Seychelles,,2020-09-30,144,0,140,17,0,13,0.7647058823529411,0.0,1.0,13,0.0
10,Seychelles,,2020-10-31,153,0,149,13,0,9,0.6923076923076923,0.0,1.0,9,0.0
11,Seychelles,,2020-11-27,173,0,162,24,0,13,0.5416666666666666,0.0,1.0,13,0.0
3,Sierra Leone,,2020-03-31,1,0,0,1,0,0,0.0,,,0,
4,Sierra Leone,,2020-04-30,124,7,21,124,7,21,0.22580645161290322,0.25,0.75,28,
5,Sierra Leone,,2020-05-31,861,46,454,833,39,433,0.5666266506602641,0.0826271186440678,0.9173728813559322,472,0.1673728813559322
6,Sierra Leone,,2020-06-30,1462,60,974,962,14,520,0.5550935550935551,0.026217228464419477,0.9737827715355806,534,0.05640989017964837
7,Sierra Leone,,2020-07-31,1823,67,1362,789,7,388,0.5006337135614702,0.017721518987341773,0.9822784810126582,395,0.008495709477077673
8,Sierra Leone,,2020-08-31,2022,70,1594,593,3,232,0.3962900505902192,0.01276595744680851,0.9872340425531915,235,0.0049555615405332265
9,Sierra Leone,,2020-09-30,2231,72,1687,567,2,93,0.1675485008818342,0.021052631578947368,0.9789473684210527,95,-0.008286674132138794
10,Sierra Leone,,2020-10-31,2366,74,1800,607,2,113,0.18945634266886327,0.017391304347826087,0.9826086956521739,115,0.0036613272311212253
11,Sierra Leone,,2020-11-27,2410,74,1833,536,0,33,0.061567164179104475,0.0,1.0,33,0.017391304347826098
1,Singapore,,2020-01-31,13,,,13,,,,,,,
2,Singapore,,2020-02-29,102,0,72,,,,,,,,
3,Singapore,,2020-03-31,926,3,240,854,3,168,0.20023419203747073,0.017543859649122806,0.9824561403508771,171,
4,Singapore,,2020-04-30,16169,15,1244,15926,12,1004,0.06379505211603667,0.011811023622047244,0.9881889763779528,1016,0.0057328360270756384
5,Singapore,,2020-05-31,34884,23,21699,33625,8,20455,0.6085650557620818,0.00039094951864340516,0.9996090504813566,20463,0.011420074103403843
6,Singapore,,2020-06-30,43907,26,38500,22185,3,16801,0.7574487266170836,0.00017852892168531301,0.9998214710783146,16804,0.0002124205969580295
7,Singapore,,2020-07-31,52205,27,46491,13679,1,7991,0.584253234885591,0.00012512512512512512,0.9998748748748749,7992,5.340379656026961e-05
8,Singapore,,2020-08-31,56812,27,55658,10294,0,9167,0.8905187487857004,0.0,1.0,9167,0.00012512512512508067
9,Singapore,,2020-09-30,57765,27,57488,2080,0,1830,0.8798076923076923,0.0,1.0,1830,0.0
10,Singapore,,2020-10-31,58015,28,57913,500,1,425,0.852,0.002347417840375587,0.9976525821596244,426,-0.0023474178403756207
11,Singapore,,2020-11-27,58199,28,58111,258,0,198,0.7674418604651163,0.0,1.0,198,0.0023474178403756207
3,Slovakia,,2020-03-31,363,0,3,363,0,3,0.008264462809917356,0.0,1.0,3,
4,Slovakia,,2020-04-30,1396,23,524,1393,23,521,0.3905240488155061,0.042279411764705885,0.9577205882352942,544,-0.04227941176470584
5,Slovakia,,2020-05-31,1521,28,1366,974,5,842,0.8696098562628337,0.0059031877213695395,0.9940968122786304,847,0.03637622404333629
6,Slovakia,,2020-06-30,1667,28,1464,273,0,98,0.358974358974359,0.0,1.0,98,0.005903187721369552
7,Slovakia,,2020-07-31,2292,29,1695,800,1,231,0.29,0.004310344827586207,0.9956896551724138,232,-0.004310344827586188
8,Slovakia,,2020-08-31,3917,33,2377,2193,4,682,0.3128134974920201,0.0058309037900874635,0.9941690962099126,686,-0.0015205589625012506
9,Slovakia,,2020-09-30,10141,48,4395,7731,15,2018,0.26296727460871816,0.0073782587309394985,0.9926217412690606,2033,-0.0015473549408520082
10,Slovakia,,2020-10-31,57664,219,12617,53221,171,8222,0.15770090753649876,0.020374121291552486,0.9796258787084475,8393,-0.012995862560613025
11,Slovakia,,2020-11-27,103106,771,59285,90270,552,46668,0.5230973745430375,0.011689961880559084,0.988310038119441,47220,0.00868415941099343
3,Slovenia,,2020-03-31,802,15,10,802,15,10,0.03117206982543641,0.6,0.4,25,
4,Slovenia,,2020-04-30,1429,91,233,1404,76,223,0.21296296296296297,0.25418060200668896,0.745819397993311,299,0.34581939799331096
5,Slovenia,,2020-05-31,1473,108,1358,1149,17,1125,0.9939077458659704,0.0148861646234676,0.9851138353765324,1142,0.23929443738322143
6,Slovenia,,2020-06-30,1600,111,1384,134,3,26,0.21641791044776118,0.10344827586206896,0.896551724137931,29,-0.08856211123860136
7,Slovenia,,2020-07-31,2156,119,1797,661,8,413,0.6369137670196672,0.019002375296912115,0.9809976247030879,421,0.08444590056515688
8,Slovenia,,2020-08-31,2883,133,2296,967,14,499,0.5305067218200621,0.02729044834307992,0.9727095516569201,513,-0.008288073046167854
9,Slovenia,,2020-09-30,5690,150,3804,3261,17,1508,0.4676479607482367,0.011147540983606558,0.9888524590163934,1525,0.016142907359473324
10,Slovenia,,2020-10-31,34307,338,12091,30353,188,8287,0.279214575165552,0.022182890855457226,0.9778171091445428,8475,-0.01103534987185062
11,Slovenia,,2020-11-27,72674,1293,51121,60245,955,39030,0.6637065316623786,0.02388395648368138,0.9761160435163186,39985,-0.001701065628224141
10,Solomon Islands,,2020-10-31,8,0,4,8,0,4,0.5,0.0,1.0,4,
11,Solomon Islands,,2020-11-27,17,0,5,13,0,1,0.07692307692307693,0.0,1.0,1,0.0
3,Somalia,,2020-03-31,5,0,1,5,0,1,0.2,0.0,1.0,1,
4,Somalia,,2020-04-30,601,28,31,600,28,30,0.09666666666666666,0.4827586206896552,0.5172413793103449,58,-0.48275862068965514
5,Somalia,,2020-05-31,1976,78,348,1917,50,317,0.1914449660928534,0.1362397820163488,0.8637602179836512,367,0.34651883867330635
6,Somalia,,2020-06-30,2924,90,910,2498,12,562,0.22978382706164932,0.020905923344947737,0.9790940766550522,574,0.115333858671401
7,Somalia,,2020-07-31,3212,93,1562,2212,3,652,0.2961121157323689,0.004580152671755725,0.9954198473282443,655,0.016325770673192075
8,Somalia,,2020-08-31,3310,98,2481,1655,5,919,0.5583081570996978,0.005411255411255411,0.9945887445887446,924,-0.0008311027394997117
9,Somalia,,2020-09-30,3588,99,2946,1009,1,465,0.4618434093161546,0.002145922746781116,0.9978540772532188,466,0.003265332664474263
10,Somalia,,2020-10-31,3941,104,3185,896,5,239,0.27232142857142855,0.020491803278688523,0.9795081967213115,244,-0.018345880531907333
11,Somalia,,2020-11-27,4451,113,3417,1162,9,232,0.20740103270223753,0.03734439834024896,0.9626556016597511,241,-0.01685259506156045
3,South Africa,,2020-03-31,1353,5,31,1353,5,31,0.026607538802660754,0.1388888888888889,0.8611111111111112,36,
4,South Africa,,2020-04-30,5647,103,2073,5611,98,2042,0.3813936909641775,0.04579439252336449,0.9542056074766355,2140,0.09309449636552436
5,South Africa,,2020-05-31,32683,683,16809,30507,580,14736,0.5020487101321008,0.03786889527291721,0.9621311047270827,15316,0.007925497250447222
6,South Africa,,2020-06-30,151209,2657,73543,133717,1974,56734,0.43904664328395043,0.03362403760986578,0.9663759623901342,58708,0.004244857663051493
7,South Africa,,2020-07-31,493183,8005,326171,416983,5348,252628,0.6186727036833636,0.020730610599435605,0.9792693894005644,257976,0.01289342701043017
8,South Africa,,2020-08-31,627041,14149,540923,292865,6144,214752,0.7542587881788537,0.027813993915688832,0.9721860060843112,220896,-0.0070833833162532445
9,South Africa,,2020-09-30,674339,16734,608112,119267,2585,67189,0.5850235186598137,0.037048184137357755,0.9629518158626422,69774,-0.009234190221668936
10,South Africa,,2020-10-31,725452,19276,654182,100606,2542,46070,0.4831918573444924,0.05229161523903563,0.9477083847609644,48612,-0.015243431101677807
11,South Africa,,2020-11-27,781941,21378,722876,108483,2102,68694,0.6525999465354019,0.029690942991129444,0.9703090570088706,70796,0.022600672247906184
1,South Korea,,2020-01-31,11,,,11,,,,,,,
2,South Korea,,2020-02-29,3150,16,27,,,,,,,,
4,South Sudan,,2020-04-30,35,0,0,35,0,0,0.0,,,0,
5,South Sudan,,2020-05-31,994,10,6,994,10,6,0.01609657947686117,0.625,0.375,16,
6,South Sudan,,2020-06-30,2007,38,279,1991,28,273,0.1511803114013059,0.09302325581395349,0.9069767441860465,301,0.5319767441860465
7,South Sudan,,2020-07-31,2322,46,1175,2005,8,896,0.4508728179551122,0.008849557522123894,0.9911504424778761,904,0.08417369829182964
8,South Sudan,,2020-08-31,2527,47,1290,1306,1,115,0.0888208269525268,0.008620689655172414,0.9913793103448276,116,0.00022886786695153205
9,South Sudan,,2020-09-30,2704,49,1290,1367,2,0,0.001463057790782736,1.0,0.0,2,-0.9913793103448276
10,South Sudan,,2020-10-31,2905,58,1290,1566,9,0,0.005747126436781609,1.0,0.0,9,0.0
11,South Sudan,,2020-11-27,3104,61,2954,1756,3,1664,0.9493166287015945,0.001799640071985603,0.9982003599280144,1667,0.9982003599280144
2,Spain,,2020-02-29,45,0,2,45,0,2,0.044444444444444446,0.0,1.0,2,
3,Spain,,2020-03-31,95923,8464,19259,95921,8464,19257,0.288998238133464,0.3053280906172216,0.6946719093827785,27721,-0.30532809061722155
4,Spain,,2020-04-30,213435,24543,112050,185712,16079,92791,0.5862302920651331,0.14768990539175164,0.8523100946082484,108870,0.1576381852254699
5,Spain,,2020-05-31,239479,27127,150376,102886,2584,38326,0.3976245553330871,0.06316304082131508,0.9368369591786849,40910,0.08452686457043657
6,Spain,,2020-06-30,249271,28355,150376,71768,1228,0,0.017110690001114703,1.0,0.0,1228,-0.9368369591786849
7,Spain,,2020-07-31,288522,28445,150376,109791,90,0,0.0008197393228953193,1.0,0.0,90,0.0
8,Spain,,2020-08-31,462858,29094,150376,284037,649,0,0.002284913585201928,1.0,0.0,649,0.0
9,Spain,,2020-09-30,769188,31791,150376,589718,2697,0,0.004573372357635344,1.0,0.0,2697,0.0
10,Spain,,2020-10-31,1185678,35878,150376,1003511,4087,0,0.004072700747674914,1.0,0.0,4087,0.0
11,Spain,,2020-11-27,1628208,44668,150376,1441954,8790,0,0.006095894875980787,1.0,0.0,8790,0.0
5,Spain,Andalusia,2020-05-31,12673,1404,10671,12673,1404,10671,0.9528130671506352,0.11627329192546584,0.8837267080745341,12075,
6,Spain,Andalusia,2020-06-30,13102,1427,10671,1027,23,0,0.022395326192794548,1.0,0.0,23,-0.8837267080745341
7,Spain,Andalusia,2020-07-31,15107,1435,10671,3009,8,0,0.0026586905948820204,1.0,0.0,8,0.0
8,Spain,Andalusia,2020-08-31,29808,1493,10671,17702,58,0,0.0032764659360524236,1.0,0.0,58,0.0
9,Spain,Andalusia,2020-09-30,62421,1827,10671,50257,334,0,0.006645840380444515,1.0,0.0,334,0.0
10,Spain,Andalusia,2020-10-31,130191,2470,10671,117693,643,0,0.005463366555360132,1.0,0.0,643,0.0
11,Spain,Andalusia,2020-11-27,229104,3903,10671,215963,1433,0,0.00663539587799762,1.0,0.0,1433,0.0
5,Spain,Aragon,2020-05-31,5691,826,3772,5691,826,3772,0.807942365137937,0.17964332318399304,0.820356676816007,4598,
6,Spain,Aragon,2020-06-30,6330,912,3772,1732,86,0,0.049653579676674366,1.0,0.0,86,-0.820356676816007
7,Spain,Aragon,2020-07-31,12685,915,3772,8001,3,0,0.0003749531308586427,1.0,0.0,3,0.0
8,Spain,Aragon,2020-08-31,25756,1096,3772,21069,181,0,0.008590820636954767,1.0,0.0,181,0.0
9,Spain,Aragon,2020-09-30,36409,1360,3772,31541,264,0,0.008370058019720364,1.0,0.0,264,0.0
10,Spain,Aragon,2020-10-31,56181,1654,3772,51049,294,0,0.005759172559697545,1.0,0.0,294,0.0
11,Spain,Aragon,2020-11-27,72590,2279,3772,67164,625,0,0.009305580370436543,1.0,0.0,625,0.0
5,Spain,Asturias,2020-05-31,2424,310,1063,2424,310,1063,0.5664191419141914,0.22578295702840495,0.774217042971595,1373,
6,Spain,Asturias,2020-06-30,2435,334,1063,1062,24,0,0.022598870056497175,1.0,0.0,24,-0.774217042971595
7,Spain,Asturias,2020-07-31,2516,334,1063,1119,0,0,0.0,,,0,
8,Spain,Asturias,2020-08-31,3322,335,1063,1925,1,0,0.0005194805194805195,1.0,0.0,1,
9,Spain,Asturias,2020-09-30,5401,346,1063,4003,11,0,0.0027479390457157134,1.0,0.0,11,0.0
10,Spain,Asturias,2020-10-31,11795,437,1063,10386,91,0,0.008761794723666474,1.0,0.0,91,0.0
11,Spain,Asturias,2020-11-27,22746,954,1063,21246,517,0,0.024333992280899934,1.0,0.0,517,0.0
5,Spain,Baleares,2020-05-31,2141,209,1533,2141,209,1533,0.8136384866884633,0.11997703788748565,0.8800229621125144,1742,
6,Spain,Baleares,2020-06-30,2209,224,1533,467,15,0,0.032119914346895075,1.0,0.0,15,-0.8800229621125144
7,Spain,Baleares,2020-07-31,2545,224,1533,788,0,0,0.0,,,0,
8,Spain,Baleares,2020-08-31,8164,234,1533,6407,10,0,0.0015607928827844546,1.0,0.0,10,
9,Spain,Baleares,2020-09-30,13858,297,1533,12091,63,0,0.005210487139194442,1.0,0.0,63,0.0
10,Spain,Baleares,2020-10-31,18361,362,1533,16531,65,0,0.003932006533180086,1.0,0.0,65,0.0
11,Spain,Baleares,2020-11-27,23925,404,1533,22030,42,0,0.0019064911484339537,1.0,0.0,42,0.0
5,Spain,C. Valenciana,2020-05-31,11201,1332,9970,11201,1332,9970,1.0090170520489241,0.11785524685896301,0.882144753141037,11302,
6,Spain,C. Valenciana,2020-06-30,11579,1432,9970,277,100,0,0.36101083032490977,1.0,0.0,100,-0.882144753141037
7,Spain,C. Valenciana,2020-07-31,13318,1436,9970,1916,4,0,0.0020876826722338203,1.0,0.0,4,0.0
8,Spain,C. Valenciana,2020-08-31,24096,1465,9970,12690,29,0,0.002285263987391647,1.0,0.0,29,0.0
9,Spain,C. Valenciana,2020-09-30,40686,1600,9970,29251,135,0,0.004615226829851971,1.0,0.0,135,0.0
10,Spain,C. Valenciana,2020-10-31,61592,1773,9970,50022,173,0,0.003458478269561393,1.0,0.0,173,0.0
11,Spain,C. Valenciana,2020-11-27,100748,2298,9970,89005,525,0,0.005898545025560362,1.0,0.0,525,0.0
5,Spain,Canarias,2020-05-31,2345,151,1537,2345,151,1537,0.7198294243070362,0.08945497630331753,0.9105450236966824,1688,
6,Spain,Canarias,2020-06-30,2427,162,1537,739,11,0,0.014884979702300407,1.0,0.0,11,-0.9105450236966824
7,Spain,Canarias,2020-07-31,2631,162,1537,932,0,0,0.0,,,0,
8,Spain,Canarias,2020-08-31,7068,174,1537,5369,12,0,0.0022350530825107095,1.0,0.0,12,
9,Spain,Canarias,2020-09-30,13485,232,1537,11774,58,0,0.0049261083743842365,1.0,0.0,58,0.0
10,Spain,Canarias,2020-10-31,17263,282,1537,15494,50,0,0.003227055634439138,1.0,0.0,50,0.0
11,Spain,Canarias,2020-11-27,20730,339,1537,18911,57,0,0.0030141187668552695,1.0,0.0,57,0.0
5,Spain,Cantabria,2020-05-31,2303,202,2287,2303,202,2287,1.0807642205818497,0.08115709120128566,0.9188429087987143,2489,
6,Spain,Cantabria,2020-06-30,2362,216,2287,-127,14,0,-0.11023622047244094,1.0,0.0,14,-0.9188429087987143
7,Spain,Cantabria,2020-07-31,2469,217,2287,-34,1,0,-0.029411764705882353,1.0,0.0,1,0.0
8,Spain,Cantabria,2020-08-31,4137,221,2287,1633,4,0,0.002449479485609308,1.0,0.0,4,0.0
9,Spain,Cantabria,2020-09-30,6806,235,2287,4298,14,0,0.003257328990228013,1.0,0.0,14,0.0
10,Spain,Cantabria,2020-10-31,9699,252,2287,7177,17,0,0.002368677720496029,1.0,0.0,17,0.0
11,Spain,Cantabria,2020-11-27,15027,304,2287,12488,52,0,0.004163997437540038,1.0,0.0,52,0.0
5,Spain,Castilla - La Mancha,2020-05-31,17234,2945,6392,17234,2945,6392,0.5417778809330394,0.3154118025061583,0.6845881974938417,9337,
6,Spain,Castilla - La Mancha,2020-06-30,18158,3026,6392,8821,81,0,0.009182632354608321,1.0,0.0,81,-0.6845881974938417
7,Spain,Castilla - La Mancha,2020-07-31,18743,3032,6392,9325,6,0,0.00064343163538874,1.0,0.0,6,0.0
8,Spain,Castilla - La Mancha,2020-08-31,23810,3043,6392,14386,11,0,0.0007646322813846796,1.0,0.0,11,0.0
9,Spain,Castilla - La Mancha,2020-09-30,43172,3178,6392,33737,135,0,0.004001541334439932,1.0,0.0,135,0.0
10,Spain,Castilla - La Mancha,2020-10-31,64042,3425,6392,54472,247,0,0.004534439712145689,1.0,0.0,247,0.0
11,Spain,Castilla - La Mancha,2020-11-27,84935,3761,6392,75118,336,0,0.004472962538938736,1.0,0.0,336,0.0
5,Spain,Castilla y Leon,2020-05-31,18863,1924,8716,18863,1924,8716,0.5640672215448232,0.18082706766917292,0.8191729323308271,10640,
6,Spain,Castilla y Leon,2020-06-30,19685,2784,8716,9045,860,0,0.09508015478164732,1.0,0.0,860,-0.8191729323308271
7,Spain,Castilla y Leon,2020-07-31,20310,2798,8716,8810,14,0,0.0015891032917139615,1.0,0.0,14,0.0
8,Spain,Castilla y Leon,2020-08-31,28797,2830,8716,17283,32,0,0.0018515304056008794,1.0,0.0,32,0.0
9,Spain,Castilla y Leon,2020-09-30,47849,3053,8716,36303,223,0,0.006142743023992508,1.0,0.0,223,0.0
10,Spain,Castilla y Leon,2020-10-31,81036,3599,8716,69267,546,0,0.007882541469964052,1.0,0.0,546,0.0
11,Spain,Castilla y Leon,2020-11-27,119952,4487,8716,107637,888,0,0.008249951224950529,1.0,0.0,888,0.0
5,Spain,Catalonia,2020-05-31,59013,5587,26203,59013,5587,26203,0.5386948638435599,0.17574709027996224,0.8242529097200377,31790,
6,Spain,Catalonia,2020-06-30,61494,5670,26203,29704,83,0,0.002794236466469162,1.0,0.0,83,-0.8242529097200377
7,Spain,Catalonia,2020-07-31,79324,5686,26203,47451,16,0,0.0003371899433099408,1.0,0.0,16,0.0
8,Spain,Catalonia,2020-08-31,110017,5741,26203,78128,55,0,0.0007039729674380503,1.0,0.0,55,0.0
9,Spain,Catalonia,2020-09-30,140115,5838,26203,108171,97,0,0.0008967283282950144,1.0,0.0,97,0.0
10,Spain,Catalonia,2020-10-31,228000,5991,26203,195959,153,0,0.0007807755703999306,1.0,0.0,153,0.0
11,Spain,Catalonia,2020-11-27,301577,7911,26203,269383,1920,0,0.007127398536655988,1.0,0.0,1920,0.0
5,Spain,Ceuta,2020-05-31,145,4,163,145,4,163,1.1517241379310346,0.023952095808383235,0.9760479041916168,167,
6,Spain,Ceuta,2020-06-30,163,4,163,-4,0,0,-0.0,,,0,
7,Spain,Ceuta,2020-07-31,166,4,163,-1,0,0,-0.0,,,0,
8,Spain,Ceuta,2020-08-31,275,5,163,108,1,0,0.009259259259259259,1.0,0.0,1,
9,Spain,Ceuta,2020-09-30,601,10,163,433,5,0,0.011547344110854504,1.0,0.0,5,0.0
10,Spain,Ceuta,2020-10-31,1571,19,163,1398,9,0,0.006437768240343348,1.0,0.0,9,0.0
11,Spain,Ceuta,2020-11-27,2782,54,163,2600,35,0,0.013461538461538462,1.0,0.0,35,0.0
5,Spain,Extremadura,2020-05-31,2966,508,2652,2966,508,2652,1.0654079568442347,0.16075949367088607,0.839240506329114,3160,
6,Spain,Extremadura,2020-06-30,3030,519,2652,-130,11,0,-0.08461538461538462,1.0,0.0,11,-0.839240506329114
7,Spain,Extremadura,2020-07-31,3373,520,2652,202,1,0,0.0049504950495049506,1.0,0.0,1,0.0
8,Spain,Extremadura,2020-08-31,5033,527,2652,1861,7,0,0.0037614185921547557,1.0,0.0,7,0.0
9,Spain,Extremadura,2020-09-30,10676,577,2652,7497,50,0,0.006669334400426837,1.0,0.0,50,0.0
10,Spain,Extremadura,2020-10-31,19307,714,2652,16078,137,0,0.008520960318447568,1.0,0.0,137,0.0
11,Spain,Extremadura,2020-11-27,28578,928,2652,25212,214,0,0.008488021577026812,1.0,0.0,214,0.0
5,Spain,Galicia,2020-05-31,9119,609,9204,9119,609,9204,1.0761048360565852,0.06206053194741669,0.9379394680525833,9813,
6,Spain,Galicia,2020-06-30,9215,619,9204,-598,10,0,-0.016722408026755852,1.0,0.0,10,-0.9379394680525833
7,Spain,Galicia,2020-07-31,9717,619,9204,-106,0,0,-0.0,,,0,
8,Spain,Galicia,2020-08-31,14513,641,9204,4690,22,0,0.004690831556503198,1.0,0.0,22,
9,Spain,Galicia,2020-09-30,21191,739,9204,11346,98,0,0.008637405252952583,1.0,0.0,98,0.0
10,Spain,Galicia,2020-10-31,33222,904,9204,23279,165,0,0.007087933330469522,1.0,0.0,165,0.0
11,Spain,Galicia,2020-11-27,49183,1184,9204,39075,280,0,0.007165706973768394,1.0,0.0,280,0.0
5,Spain,La Rioja,2020-05-31,4051,361,3107,4051,361,3107,0.8560849173043693,0.10409457900807381,0.8959054209919262,3468,
6,Spain,La Rioja,2020-06-30,4076,366,3107,608,5,0,0.008223684210526315,1.0,0.0,5,-0.8959054209919262
7,Spain,La Rioja,2020-07-31,4200,366,3107,727,0,0,0.0,,,0,
8,Spain,La Rioja,2020-08-31,5726,370,3107,2253,4,0,0.001775410563692854,1.0,0.0,4,
9,Spain,La Rioja,2020-09-30,8521,417,3107,5044,47,0,0.009318001586042823,1.0,0.0,47,0.0
10,Spain,La Rioja,2020-10-31,12510,463,3107,8986,46,0,0.005119074115290452,1.0,0.0,46,0.0
11,Spain,La Rioja,2020-11-27,16398,543,3107,12828,80,0,0.006236357966947303,1.0,0.0,80,0.0
5,Spain,Madrid,2020-05-31,68830,8691,40736,68830,8691,40736,0.7181025715531019,0.17583506990106623,0.8241649300989338,49427,
6,Spain,Madrid,2020-06-30,71950,8425,40736,22523,-266,0,-0.011810149624827954,1.0,-0.0,-266,-0.8241649300989338
7,Spain,Madrid,2020-07-31,76145,8453,40736,26984,28,0,0.0010376519418914913,1.0,0.0,28,0.0
8,Spain,Madrid,2020-08-31,126057,8648,40736,76868,195,0,0.002536816360514128,1.0,0.0,195,0.0
9,Spain,Madrid,2020-09-30,235196,9409,40736,185812,761,0,0.0040955374249241165,1.0,0.0,761,0.0
10,Spain,Madrid,2020-10-31,306335,10419,40736,256190,1010,0,0.0039423865100121,1.0,0.0,1010,0.0
11,Spain,Madrid,2020-11-27,346850,11352,40736,295695,933,0,0.0031552782427839497,1.0,0.0,933,0.0
5,Spain,Melilla,2020-05-31,121,2,125,121,2,125,1.0495867768595042,0.015748031496062992,0.984251968503937,127,
6,Spain,Melilla,2020-06-30,126,2,125,-1,0,0,-0.0,,,0,
7,Spain,Melilla,2020-07-31,132,2,125,5,0,0,0.0,,,0,
8,Spain,Melilla,2020-08-31,345,2,125,218,0,0,0.0,,,0,
9,Spain,Melilla,2020-09-30,999,4,125,872,2,0,0.0022935779816513763,1.0,0.0,2,
10,Spain,Melilla,2020-10-31,2745,12,125,2616,8,0,0.0030581039755351682,1.0,0.0,8,0.0
11,Spain,Melilla,2020-11-27,4023,40,125,3886,28,0,0.007205352547606794,1.0,0.0,28,0.0
5,Spain,Murcia,2020-05-31,1597,148,2180,1597,148,2180,1.4577332498434565,0.06357388316151202,0.936426116838488,2328,
6,Spain,Murcia,2020-06-30,1684,147,2180,-644,-1,0,0.0015527950310559005,1.0,-0.0,-1,-0.936426116838488
7,Spain,Murcia,2020-07-31,2326,148,2180,-1,1,0,-1.0,1.0,0.0,1,0.0
8,Spain,Murcia,2020-08-31,6194,156,2180,3866,8,0,0.0020693222969477496,1.0,0.0,8,0.0
9,Spain,Murcia,2020-09-30,19207,213,2180,16871,57,0,0.003378578626044692,1.0,0.0,57,0.0
10,Spain,Murcia,2020-10-31,34363,317,2180,31970,104,0,0.003253049734125743,1.0,0.0,104,0.0
11,Spain,Murcia,2020-11-27,53691,597,2180,51194,280,0,0.00546939094425128,1.0,0.0,280,0.0
5,Spain,Navarra,2020-05-31,5254,490,3905,5254,490,3905,0.8365055196041111,0.11149032992036405,0.888509670079636,4395,
6,Spain,Navarra,2020-06-30,5463,528,3905,1068,38,0,0.035580524344569285,1.0,0.0,38,-0.888509670079636
7,Spain,Navarra,2020-07-31,6666,529,3905,2233,1,0,0.0004478280340349306,1.0,0.0,1,0.0
8,Spain,Navarra,2020-08-31,9977,534,3905,5543,5,0,0.0009020386072523904,1.0,0.0,5,0.0
9,Spain,Navarra,2020-09-30,18175,573,3905,13736,39,0,0.002839254513686663,1.0,0.0,39,0.0
10,Spain,Navarra,2020-10-31,32150,703,3905,27672,130,0,0.004697889563457647,1.0,0.0,130,0.0
11,Spain,Navarra,2020-11-27,39414,863,3905,34806,160,0,0.004596908578980635,1.0,0.0,160,0.0
5,Spain,Pais Vasco,2020-05-31,13508,1424,16160,13508,1424,16160,1.3017471128220315,0.08098271155595996,0.9190172884440401,17584,
6,Spain,Pais Vasco,2020-06-30,13783,1558,16160,-3801,134,0,-0.03525388055774796,1.0,0.0,134,-0.9190172884440401
7,Spain,Pais Vasco,2020-07-31,16149,1565,16160,-1569,7,0,-0.004461440407903123,1.0,0.0,7,0.0
8,Spain,Pais Vasco,2020-08-31,29763,1579,16160,12038,14,0,0.0011629838843661739,1.0,0.0,14,0.0
9,Spain,Pais Vasco,2020-09-30,44420,1883,16160,26681,304,0,0.011393875791761928,1.0,0.0,304,0.0
10,Spain,Pais Vasco,2020-10-31,65315,2082,16160,47272,199,0,0.004209680148925368,1.0,0.0,199,0.0
11,Spain,Pais Vasco,2020-11-27,95955,2467,16160,77713,385,0,0.004954126079291753,1.0,0.0,385,0.0
5,Spain,Unknown,2020-05-31,0,0,0,0,0,0,,,,0,
6,Spain,Unknown,2020-06-30,0,0,0,0,0,0,,,,0,
7,Spain,Unknown,2020-07-31,0,0,0,0,0,0,,,,0,
8,Spain,Unknown,2020-08-31,0,0,0,0,0,0,,,,0,
9,Spain,Unknown,2020-09-30,0,0,0,0,0,0,,,,0,
10,Spain,Unknown,2020-10-31,0,0,0,0,0,0,,,,0,
11,Spain,Unknown,2020-11-27,0,0,0,0,0,0,,,,0,
1,Sri Lanka,,2020-01-31,1,,,1,,,,,,,
2,Sri Lanka,,2020-02-29,1,0,1,,,,,,,,
3,Sri Lanka,,2020-03-31,143,2,17,142,2,16,0.1267605633802817,0.1111111111111111,0.8888888888888888,18,
4,Sri Lanka,,2020-04-30,663,7,154,644,5,137,0.2204968944099379,0.035211267605633804,0.9647887323943662,142,0.0758998435054774
